,region_no,region,year,month,sal_base,sal_fallX2_hi,sal_fallX2_low,sal_sumX2_hi,sal_sumX2_low,sal_SMSCG,sal_sumX2_WAN_low,sal_sumX2_WAN_1,sal_sumX2_WAN_2,sal_sumX2_WAN_3,sal_sumX2_WAN_high,sal_fallX2_WAN_low,sal_fallX2_WAN_1,sal_fallX2_WAN_2,sal_fallX2_WAN_3,sal_fallX2_WAN_high
829,4,East Delta,2004,1,0.085163749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,4,East Delta,2004,2,0.078440365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,4,East Delta,2004,3,0.081908606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,4,East Delta,2004,4,0.13258611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,4,East Delta,2004,5,0.065362317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,4,East Delta,2004,6,0.077463969,NA,NA,0.072215962,0.059530518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,4,East Delta,2004,7,0.078945775,NA,NA,0.077530239,0.052684644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,4,East Delta,2004,8,0.084301404,0.076158965,0.063829049,0.076756776,0.055118734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,4,East Delta,2004,9,0.082776634,0.086340433,0.060646941,0.081734317,0.069262106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,4,East Delta,2004,10,0.08083001,0.091156863,0.067414863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,4,East Delta,2004,11,0.087334233,0.105931867,0.091098195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,4,East Delta,2004,12,0.108265539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,4,East Delta,2005,1,0.122614216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,4,East Delta,2005,2,0.083628341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,4,East Delta,2005,3,0.062223564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,4,East Delta,2005,4,0.046274097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,4,East Delta,2005,5,0.043335116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,4,East Delta,2005,6,0.042374582,NA,NA,0.066576049,0.054881311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,4,East Delta,2005,7,0.058665525,NA,NA,0.077530239,0.052684644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,4,East Delta,2005,8,0.063932191,0.070567228,0.059142598,0.076756776,0.055118734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,4,East Delta,2005,9,0.063604431,0.086340433,0.060646941,0.081366741,0.06895062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,4,East Delta,2005,10,0.04985026,0.091156863,0.067414863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,4,East Delta,2005,11,0.072074564,0.103752384,0.089223905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,4,East Delta,2005,12,0.122939478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,4,East Delta,2006,1,0.045531133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,4,East Delta,2006,2,0.051764156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,4,East Delta,2006,3,0.06000581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,4,East Delta,2006,4,0.049081873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,4,East Delta,2006,5,0.036493209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,4,East Delta,2006,6,0.044773059,NA,NA,0.058714757,0.048400933,NA,0.048400933,0.051147371,0.053554746,0.056075431,0.058714757,NA,NA,NA,NA,NA
859,4,East Delta,2006,7,0.063772604,NA,NA,0.077530239,0.052684644,NA,0.052684644,0.058833301,0.064501901,0.070716673,0.077530239,NA,NA,NA,NA,NA
860,4,East Delta,2006,8,0.060580078,0.06889319,0.057739582,0.076756776,0.055118734,NA,0.055118734,0.060429435,0.06504411,0.071311124,0.076756776,0.057739582,0.065446222,0.069159869,0.071094983,0.06889319
861,4,East Delta,2006,9,0.079340059,0.086340433,0.060646941,0.081434131,0.069007727,NA,0.069007727,0.072255743,0.074963886,0.078492244,0.081434131,0.060646941,0.067974502,0.075907589,0.080214851,0.086340433
862,4,East Delta,2006,10,0.05858211,0.091156863,0.067414863,NA,NA,NA,NA,NA,NA,NA,NA,0.067414863,0.073098934,0.078681111,0.08468957,0.091156863
863,4,East Delta,2006,11,0.072555357,0.107938477,0.092823818,NA,NA,NA,NA,NA,NA,NA,NA,0.092823818,0.096657848,0.100280581,0.104039094,0.107938477
864,4,East Delta,2006,12,0.0751921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,4,East Delta,2007,1,0.090611916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,4,East Delta,2007,2,0.101712265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,4,East Delta,2007,3,0.078789203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,4,East Delta,2007,4,0.139500162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,4,East Delta,2007,5,0.106864938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,4,East Delta,2007,6,0.086584207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,4,East Delta,2007,7,0.076069594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,4,East Delta,2007,8,0.082378732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,4,East Delta,2007,9,0.084935797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,4,East Delta,2007,10,0.068877915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,4,East Delta,2007,11,0.090774283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,4,East Delta,2007,12,0.101215969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,4,East Delta,2008,1,0.058089799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,4,East Delta,2008,2,0.071024729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,4,East Delta,2008,3,0.1110157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,4,East Delta,2008,4,0.106303134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,4,East Delta,2008,5,0.103762996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,4,East Delta,2008,6,0.159117638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,4,East Delta,2008,7,0.13655747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,4,East Delta,2008,8,0.129314874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,4,East Delta,2008,9,0.14127918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,4,East Delta,2008,10,0.128550392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,4,East Delta,2008,11,0.133599413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,4,East Delta,2008,12,0.184624619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,4,East Delta,2009,1,0.19623966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,4,East Delta,2009,2,0.194710139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,4,East Delta,2009,3,0.110547844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,4,East Delta,2009,4,0.08765237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,4,East Delta,2009,5,0.087693401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,4,East Delta,2009,6,0.12582167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,4,East Delta,2009,7,0.127833209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,4,East Delta,2009,8,0.145293579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,4,East Delta,2009,9,0.098700142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,4,East Delta,2009,10,0.054191402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,4,East Delta,2009,11,0.06161027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,4,East Delta,2009,12,0.085500732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,4,East Delta,2010,1,0.139037173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,4,East Delta,2010,2,0.103132082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,4,East Delta,2010,3,0.09368746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,4,East Delta,2010,4,0.074473632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,4,East Delta,2010,5,0.047779275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,4,East Delta,2010,6,0.054953522,NA,NA,0.069927974,0.057644438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,4,East Delta,2010,7,0.055313716,NA,NA,0.077530239,0.052684644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,4,East Delta,2010,8,0.069200294,0.074427547,0.062377943,0.076756776,0.055118734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,4,East Delta,2010,9,0.073112442,0.086340433,0.060646941,0.082656736,0.070043769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,4,East Delta,2010,10,0.04068225,0.091156863,0.067414863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,4,East Delta,2010,11,0.051870125,0.097407604,0.083767587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,4,East Delta,2010,12,0.059772327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,4,East Delta,2011,1,0.058468316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,4,East Delta,2011,2,0.071312826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,4,East Delta,2011,3,0.063591462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,4,East Delta,2011,4,0.039082683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,4,East Delta,2011,5,0.037573639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,4,East Delta,2011,6,0.043093806,NA,NA,0.062879561,0.051834148,NA,0.051834148,0.054775398,0.057353536,0.060053019,0.062879561,NA,NA,NA,NA,NA
919,4,East Delta,2011,7,0.04556648,NA,NA,0.077530239,0.052684644,NA,0.052684644,0.058833301,0.064501901,0.070716673,0.077530239,NA,NA,NA,NA,NA
920,4,East Delta,2011,8,0.066805079,0.066178733,0.055464587,0.076756776,0.055118734,NA,0.055118734,0.060429435,0.06504411,0.071311124,0.076756776,0.055464587,0.065169879,0.068867845,0.070794788,0.066178733
921,4,East Delta,2011,9,0.066325846,0.086340433,0.060646941,0.083990358,0.071173887,NA,0.071173887,0.074523859,0.077317011,0.080956125,0.083990358,0.060646941,0.067974502,0.075907589,0.080214851,0.086340433
922,4,East Delta,2011,10,0.037331908,0.091156863,0.067414863,0.089495152,0.089495152,NA,0.089495152,0.089495152,0.089495152,0.089495152,0.089495152,0.067414863,0.073098934,0.078681111,0.08468957,0.091156863
923,4,East Delta,2011,11,0.044118319,0.106078133,0.091223979,0.106871464,0.106871464,NA,0.106871464,0.106871464,0.106871464,0.106871464,0.106871464,0.091223979,0.094991928,0.098552223,0.102245957,0.106078133
924,4,East Delta,2011,12,0.086083448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,4,East Delta,2012,1,0.104476753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,4,East Delta,2012,2,0.112965267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,4,East Delta,2012,3,0.102576667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,4,East Delta,2012,4,0.073932603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,4,East Delta,2012,5,0.052356604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,4,East Delta,2012,6,0.080699878,NA,NA,0.071646926,0.059061439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,4,East Delta,2012,7,0.296213913,NA,NA,0.077530239,0.052684644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,4,East Delta,2012,8,0.078781312,0.075614483,0.063372717,0.076756776,0.055118734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,4,East Delta,2012,9,0.087333702,0.086340433,0.060646941,0.083343875,0.070626054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,4,East Delta,2012,10,0.061937181,0.091156863,0.067414863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,4,East Delta,2012,11,0.062015467,0.096338293,0.082848012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,4,East Delta,2012,12,0.045644717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,4,East Delta,2013,1,0.087350346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,4,East Delta,2013,2,0.10494177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,4,East Delta,2013,3,0.091429296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,4,East Delta,2013,4,0.084401714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,4,East Delta,2013,5,0.081896625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,4,East Delta,2013,6,0.08753298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,4,East Delta,2013,7,0.075268839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,4,East Delta,2013,8,0.075905527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,4,East Delta,2013,9,0.090373149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,4,East Delta,2013,10,0.067523812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,4,East Delta,2013,11,0.082300128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,4,East Delta,2013,12,0.098600698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,4,East Delta,2014,1,0.12257268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,4,East Delta,2014,2,0.104432734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,4,East Delta,2014,3,0.093605328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,4,East Delta,2014,4,0.097101426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,4,East Delta,2014,5,0.104157462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,4,East Delta,2014,6,0.08981286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,4,East Delta,2014,7,0.085133661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,4,East Delta,2014,8,0.08693261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,4,East Delta,2014,9,0.108964017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,4,East Delta,2014,10,0.084141425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,4,East Delta,2014,11,0.084059095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,4,East Delta,2014,12,0.087286555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,5,Lower Sacramento,1995,1,0.190477594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,5,Lower Sacramento,1995,2,0.338236284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,5,Lower Sacramento,1995,3,0.275049389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,5,Lower Sacramento,1995,4,0.098197454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,5,Lower Sacramento,1995,5,0.067887378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,5,Lower Sacramento,1995,6,0.068403246,NA,NA,0.140167247,0.061123493,NA,0.061123493,0.077480169,0.094408092,0.11503444,0.140167247,NA,NA,NA,NA,NA
967,5,Lower Sacramento,1995,7,0.060065049,NA,NA,0.457771411,0.087050629,NA,0.087050629,0.139873905,0.207670123,0.308326848,0.457771411,NA,NA,NA,NA,NA
968,5,Lower Sacramento,1995,8,0.067505134,0.268117403,0.125539775,0.577623275,0.13923561,NA,0.13923561,0.206722451,0.283594304,0.421051119,0.577623275,0.125539775,0.234313158,0.29701547,0.334403079,0.268117403
969,5,Lower Sacramento,1995,9,0.215761386,0.779390298,0.170870731,0.380694436,0.186908628,NA,0.186908628,0.227744559,0.266749086,0.325028617,0.380694436,0.170870731,0.278931753,0.4481906,0.568126618,0.779390298
970,5,Lower Sacramento,1995,10,0.106950856,0.874314635,0.239164838,NA,NA,NA,NA,NA,NA,NA,NA,0.239164838,0.338639936,0.464566652,0.637320502,0.874314635
971,5,Lower Sacramento,1995,11,0.251073383,0.603274327,0.315521992,NA,NA,NA,NA,NA,NA,NA,NA,0.315521992,0.375448226,0.439749127,0.515062481,0.603274327
972,5,Lower Sacramento,1995,12,0.171773247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,5,Lower Sacramento,1996,1,0.108763507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,5,Lower Sacramento,1996,2,0.10150527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,5,Lower Sacramento,1996,3,0.104066834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,5,Lower Sacramento,1996,4,0.086465854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,5,Lower Sacramento,1996,5,0.058632442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,5,Lower Sacramento,1996,6,0.075551737,NA,NA,0.213943196,0.093295372,NA,0.093295372,0.118261258,0.144099063,0.17558193,0.213943196,NA,NA,NA,NA,NA
979,5,Lower Sacramento,1996,7,0.098797346,NA,NA,0.457771411,0.087050629,NA,0.087050629,0.139873905,0.207670123,0.308326848,0.457771411,NA,NA,NA,NA,NA
980,5,Lower Sacramento,1996,8,0.13426158,0.449955844,0.21068142,0.577623275,0.13923561,NA,0.13923561,0.206722451,0.283594304,0.421051119,0.577623275,0.21068142,0.298073802,0.377838493,0.425399913,0.449955844
981,5,Lower Sacramento,1996,9,0.206736229,0.779390298,0.170870731,0.633853183,0.311201366,NA,0.311201366,0.379192864,0.444135088,0.541170041,0.633853183,0.170870731,0.278931753,0.4481906,0.568126618,0.779390298
982,5,Lower Sacramento,1996,10,0.730427622,0.874314635,0.239164838,NA,NA,NA,NA,NA,NA,NA,NA,0.239164838,0.338639936,0.464566652,0.637320502,0.874314635
983,5,Lower Sacramento,1996,11,1.083418974,0.481214046,0.251682539,NA,NA,NA,NA,NA,NA,NA,NA,0.251682539,0.29948392,0.350774842,0.410850071,0.481214046
984,5,Lower Sacramento,1996,12,0.101273467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,5,Lower Sacramento,1997,1,0.058375136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,5,Lower Sacramento,1997,2,0.165399323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,5,Lower Sacramento,1997,3,0.09596138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,5,Lower Sacramento,1997,4,0.115582215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,5,Lower Sacramento,1997,5,0.154857605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,5,Lower Sacramento,1997,6,0.223245103,NA,NA,0.34227506,0.149257746,NA,0.149257746,0.18919919,0.230535564,0.28090314,0.34227506,NA,NA,NA,NA,NA
991,5,Lower Sacramento,1997,7,0.213470394,NA,NA,0.457771411,0.087050629,NA,0.087050629,0.139873905,0.207670123,0.308326848,0.457771411,NA,NA,NA,NA,NA
992,5,Lower Sacramento,1997,8,0.118209496,0.505395382,0.236639702,0.577623275,0.13923561,NA,0.13923561,0.206722451,0.283594304,0.421051119,0.577623275,0.236639702,0.303662219,0.384922373,0.433375495,0.505395382
993,5,Lower Sacramento,1997,9,0.130637079,0.779390298,0.170870731,0.671768077,0.32981635,NA,0.32981635,0.401874863,0.470701705,0.573540952,0.671768077,0.170870731,0.278931753,0.4481906,0.568126618,0.779390298
994,5,Lower Sacramento,1997,10,1.010368327,0.874314635,0.239164838,NA,NA,NA,NA,NA,NA,NA,NA,0.239164838,0.338639936,0.464566652,0.637320502,0.874314635
995,5,Lower Sacramento,1997,11,1.294213754,0.629332322,0.329150735,NA,NA,NA,NA,NA,NA,NA,NA,0.329150735,0.391665439,0.45874377,0.537310229,0.629332322
996,5,Lower Sacramento,1997,12,0.37010025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,5,Lower Sacramento,1998,1,0.148263776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,5,Lower Sacramento,1998,2,0.113176094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,5,Lower Sacramento,1998,3,0.101652792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,5,Lower Sacramento,1998,4,0.099917459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,5,Lower Sacramento,1998,5,0.078379255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,5,Lower Sacramento,1998,6,0.071232634,NA,NA,0.160072484,NA,NA,NA,0.088483176,0.107815043,0.131370551,0.160072484,NA,NA,NA,NA,NA
1003,5,Lower Sacramento,1998,7,0.07610523,NA,NA,0.457771411,NA,NA,NA,0.139873905,0.207670123,0.308326848,0.457771411,NA,NA,NA,NA,NA
1004,5,Lower Sacramento,1998,8,0.09846298,0.240315324,NA,0.577623275,NA,NA,NA,0.206722451,0.283594304,0.421051119,0.577623275,NA,0.191768184,0.243085441,0.273684464,0.240315324
1005,5,Lower Sacramento,1998,9,0.077238491,0.779390298,NA,0.376653773,NA,NA,NA,0.225327295,0.26391783,0.321578787,0.376653773,NA,0.278931753,0.4481906,0.568126618,0.779390298
1006,5,Lower Sacramento,1998,10,0.0764844,0.874314635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338639936,0.464566652,0.637320502,0.874314635
1007,5,Lower Sacramento,1998,11,0.11914361,0.393061029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244621824,0.286516824,0.335586945,0.393061029
1008,5,Lower Sacramento,1998,12,0.051289041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,5,Lower Sacramento,1999,1,0.120184111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,5,Lower Sacramento,1999,2,0.09222486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,5,Lower Sacramento,1999,3,0.078365041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,5,Lower Sacramento,1999,4,0.103243737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,5,Lower Sacramento,1999,5,0.092741651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,5,Lower Sacramento,1999,6,0.100043948,NA,NA,0.245875251,0.107220157,NA,0.107220157,0.135912322,0.165606544,0.201788381,0.245875251,NA,NA,NA,NA,NA
1015,5,Lower Sacramento,1999,7,0.11324034,NA,NA,0.457771411,0.087050629,NA,0.087050629,0.139873905,0.207670123,0.308326848,0.457771411,NA,NA,NA,NA,NA
1016,5,Lower Sacramento,1999,8,0.193559686,0.452273541,0.211766629,0.577623275,0.13923561,NA,0.13923561,0.206722451,0.283594304,0.421051119,0.577623275,0.211766629,0.32220803,0.408431052,0.459843391,0.452273541
